Targeted.Region.ID	Exon.Number	Gene.Sym	Chr	OriStCoordinate	OriEndCoordinate	Mean.of.LogRatio	Adjusted.Mean.of.LogRatio	SD.of.LogRatio	Median.of.LogRatio	number.bases	P.Value	Adjusted.P.Value	gain.loss	tumour.rd	normal.rd	tumour.rd.ori	normal.rd.ori	MinLogRatio	MaxLogRatio	BinNumber
9596	0	unknown	chr8	22069053	22069293	-0.681	-0.246922050018343	0.363	-0.671	240	0.633497445517169	0.999890601729745	loss	44.054	66.915	45.813	63.142	-1.727	0.046	2
9597	0	unknown	chr8	22078832	22079432	-1.258	-0.330152994258729	0.653	-1.165	600	0.676918190958175	0.999890601729745	loss	15.375	33.812	15.647	31.67	-4.462	0.046	1
9598	0	unknown	chr8	22081676	22081916	-1.251	-0.615553993278988	0.376	-1.25	240	0.324436351805012	0.999890601729745	loss	25.262	54.372	26.046	51.217	-2.323	-0.542	2
9599	0	unknown	chr8	22084330	22084570	-0.784	0.0173627071016329	0.334	-0.714	240	0.980756356358894	0.999890601729745	gain	22.438	38.147	23.075	35.792	-1.52	0.155	2
9600	0	unknown	chr8	22085667	22085907	-1.846	-1.01492242513895	1.373	-1.482	240	0.168404209037938	0.999890601729745	loss	18.009	39.681	18.417	37.25	-5.115	-0.373	2
9601	0	unknown	chr8	22102215	22102815	-1.55	-0.362983444062864	0.707	-1.598	412	NA	NA	loss	8.616	23.475	8.536	21.842	-3.093	-0.142	1
9602	0	unknown	chr8	22102924	22103164	-1.183	0.233795562304556	0.294	-1.006	81	NA	NA	gain	6.815	15.161	6.642	13.938	-2.28	-0.91	1
9603	0	unknown	chr8	22104634	22104874	-0.359	-0.330118947674415	0.29	-0.379	240	0.488058951542209	0.999890601729745	loss	94.648	121.708	99.029	115.233	-0.906	0.453	3
9604	0	unknown	chr8	22105324	22105564	-0.785	-0.630568741748533	0.337	-0.749	240	0.197251035768814	0.999890601729745	loss	65.426	110.497	68.292	104.575	-1.702	-0.292	3
9605	0	unknown	chr8	22105608	22105848	-0.841	-0.756690673497855	0.22	-0.786	240	0.116289085504308	0.999890601729745	loss	71.407	126.064	74.583	119.375	-1.587	-0.444	3
9606	0	unknown	chr8	22105957	22106197	-0.722	-0.546463031185663	0.252	-0.742	240	0.265928002267818	0.999890601729745	loss	63.976	105.934	66.767	100.237	-1.256	-0.088	3
9607	0	unknown	chr8	22106508	22106868	-0.977	-0.310679460157732	0.484	-0.915	360	0.628647972771684	0.999890601729745	loss	25.572	50.112	26.372	47.167	-2.244	-0.027	2
9608	0	unknown	chr8	22107543	22107783	-1.297	-0.890196712621785	0.593	-1.045	240	0.0839223869171576	0.999890601729745	loss	35.748	80.322	37.075	75.888	-3.443	-0.364	2
9609	0	unknown	chr8	22107849	22108089	-1.015	-0.563603372206086	0.519	-1.122	240	0.278104799731415	0.999890601729745	loss	36.821	71.026	38.204	67.05	-1.884	0.123	2
9610	0	unknown	chr8	22136877	22137117	-1.039	-0.531061895286215	0.544	-0.948	240	0.335637468373692	0.999890601729745	loss	33.652	64.601	34.871	60.942	-2.328	-0.243	2
9611	0	unknown	chr8	22138555	22138795	-0.112	-0.157351507574133	0.157	-0.106	240	0.739715023058786	0.999890601729745	loss	117.089	127.418	122.633	120.662	-0.446	0.237	3
9612	0	unknown	chr8	22138838	22139078	-0.701	-0.5492741510694	0.456	-0.702	240	0.261085898583389	0.999890601729745	loss	73.926	102.783	77.233	97.242	-1.971	0.005	3
9613	0	unknown	chr8	22140529	22140769	-1.261	-0.66909954041989	0.399	-1.199	240	0.264552524756312	0.999890601729745	loss	25.401	60.157	26.192	56.717	-2.053	-0.63	2
9614	0	unknown	chr8	22141609	22141849	-0.401	-0.557194097913346	0.231	-0.331	240	0.239412984195102	0.999890601729745	loss	125.843	167.66	131.842	158.921	-0.872	0.145	3
9615	0	unknown	chr8	22144978	22145218	-0.417	-0.445966725225828	0.271	-0.376	240	0.346391995490489	0.999890601729745	loss	102.297	135.697	107.075	128.533	-1.05	0.125	3
9616	0	unknown	chr8	22145996	22146236	-0.748	-0.541539127646811	0.414	-0.751	240	0.273360958859515	0.999890601729745	loss	61.215	100.254	63.862	94.838	-1.683	-0.04	3
9617	0	unknown	chr8	22147279	22147519	-0.252	-0.296432454327494	0.275	-0.222	240	0.531390250958627	0.999890601729745	loss	110.469	133.668	115.671	126.604	-0.781	0.299	3
9618	0	unknown	chr8	22147681	22147921	-0.526	-0.419114700000107	0.387	-0.367	240	0.386650699474701	0.999890601729745	loss	78.922	111.338	82.487	105.375	-1.387	-0.001	3
9619	0	unknown	chr8	22161507	22161747	-0.508	-0.650306839883623	0.224	-0.459	240	0.169735925711962	0.999890601729745	loss	118.594	168.269	124.217	159.5	-1.087	-0.096	3
9620	0	unknown	chr8	22162218	22162458	-0.388	-0.37222167652052	0.263	-0.319	240	0.43300555464629	0.999890601729745	loss	93.646	127.432	97.975	120.675	-0.97	0.116	3
9621	0	unknown	chr8	22163363	22163603	-0.562	-0.537409416975533	0.298	-0.553	240	0.258538148956396	0.999890601729745	loss	90.192	127.699	94.342	120.929	-1.249	0.04	3
9622	0	unknown	chr8	22165395	22165635	-0.062	0.334718019177945	0.392	0.046	240	0.514924753570325	0.999890601729745	gain	60.062	57.953	62.65	54.621	-1.303	0.515	2
9623	0	unknown	chr8	22167409	22167649	-0.317	-0.398012291869776	0.4	-0.128	240	0.400706530628841	0.999890601729745	loss	120.163	139.142	125.867	131.808	-1.124	0.216	3
9624	0	unknown	chr8	22168598	22168838	-1.36	-1.05652770094526	0.561	-1.276	240	0.036203605791738	0.999890601729745	loss	40.854	96.761	42.446	91.517	-3.249	-0.556	2
9625	0	unknown	chr8	22171770	22172010	-1.289	-0.635799343770025	0.306	-1.235	239	0.316599968899958	0.999890601729745	loss	23.15	54.188	23.824	51.042	-2.233	-0.74	2
9626	0	unknown	chr8	22172479	22172719	-0.288	-0.0890693127071988	0.367	-0.249	240	0.856806174027735	0.999890601729745	loss	74.398	89.087	77.729	84.221	-1.069	0.344	3
9627	0	unknown	chr8	22173681	22173921	-0.433	-0.339899267955966	0.325	-0.373	240	0.481339396317879	0.999890601729745	loss	82.245	112.386	85.983	106.371	-0.984	0.184	3
9628	0	unknown	chr8	22175614	22175794	-0.155	0.106765229481791	0.309	-0.145	180	0.830945721680298	0.999890601729745	gain	69.051	78.354	72.106	74.017	-0.801	0.405	3
9629	0	unknown	chr8	22210417	22210777	-0.822	-0.796539800290191	0.315	-0.802	360	0.0940648077267286	0.999890601729745	loss	80.552	137.027	84.203	129.797	-1.757	-0.091	3
9630	0	unknown	chr8	22211776	22211956	-0.922	-0.757870503658477	0.284	-0.947	180	0.121965777645382	0.999890601729745	loss	58.409	114.725	60.911	108.594	-1.382	-0.395	3
9631	0	unknown	chr8	22212819	22213059	-1.075	-0.679694490447196	0.322	-0.973	240	0.185931975875144	0.999890601729745	loss	39.059	79.231	40.558	74.85	-1.917	-0.539	2
9632	0	unknown	chr8	22262177	22262537	-0.917	-0.0886094955790184	0.491	-0.909	360	0.904084084538746	0.999890601729745	loss	20.386	37.56	20.917	35.233	-2.351	0.06	2
9633	0	unknown	chr8	22265795	22266035	-0.83	0.295030346600699	0.858	-0.71	201	NA	NA	gain	14.581	20.961	14.811	19.453	-3.057	0.3	1
9634	0	unknown	chr8	22267422	22267662	-0.742	-0.291688453734261	0.517	-0.524	240	0.574497589524608	0.999890601729745	loss	42.549	65.491	44.229	61.788	-1.9	-0.03	2
9635	0	unknown	chr8	22272233	22272473	-0.251	-0.101320993993204	0.647	-0.24	240	0.835701576730697	0.999890601729745	loss	87.145	90.161	91.138	85.242	-1.366	1.042	3
9636	0	unknown	chr8	22273255	22273495	-1.014	-0.435769032894099	0.552	-0.989	240	0.461578795161748	0.999890601729745	loss	29.857	57.65	30.879	54.333	-2.171	-0.118	2
9637	0	unknown	chr8	22273568	22273808	-1.212	-0.502472635770011	0.425	-1.071	240	0.45136279879684	0.999890601729745	loss	21.8	48.683	22.404	45.808	-2.233	-0.534	2
9638	0	unknown	chr8	22275135	22275375	-0.981	-0.900135214445073	0.205	-0.977	240	0.0615331426306505	0.999890601729745	loss	67.026	131.569	69.975	124.608	-1.389	-0.542	3
9639	0	unknown	chr8	22277017	22277257	-0.95	-0.832921316093785	0.511	-0.934	240	0.0860296364377428	0.999890601729745	loss	66.685	120.406	69.617	113.996	-2.643	0.089	3
9641	0	unknown	chr8	22332444	22332684	0.038	0.152573193714053	0.26	0.076	240	0.753039376817115	0.999890601729745	gain	94.513	93.352	98.888	88.275	-0.608	0.603	3
9642	0	unknown	chr8	22332954	22333194	-0.172	-0.154536601710352	0.213	-0.182	240	0.744877258623017	0.999890601729745	loss	103.648	116.817	108.496	110.583	-0.742	0.395	3
9643	0	unknown	chr8	22355448	22355688	0.105	-0.0244744851992999	0.24	0.078	240	0.958787467744396	0.999890601729745	loss	146.264	134.597	153.321	127.487	-0.388	0.678	3
9644	0	unknown	chr8	22368550	22368790	-0.139	-0.217582778346939	0.466	-0.243	240	0.645945086961181	0.999890601729745	loss	126.889	131.38	132.942	124.429	-0.918	0.82	3
9645	0	unknown	chr8	22370754	22370994	-0.097	-0.0790326450528789	0.355	-0.205	240	0.867844040302755	0.999890601729745	loss	105.565	114.717	110.513	108.588	-0.562	1.486	3
9646	0	unknown	chr8	22379921	22380334	-0.023	-0.0864727041790488	0.488	-0.057	413	0.855129306420011	0.999890601729745	loss	125.798	126.12	131.794	119.429	-1.224	0.962	3
9647	0	unknown	chr8	22384846	22385086	-0.084	-0.300668617556425	0.198	-0.097	240	0.525539693148885	0.999890601729745	loss	156.864	167.393	164.471	158.667	-0.476	0.532	3
9648	0	unknown	chr8	22385933	22386173	0.384	0.259496156119321	0.243	0.42	240	0.58376182304962	0.999890601729745	gain	157.165	121.405	164.787	114.946	-0.229	0.819	3
9649	0	unknown	chr8	22389657	22389897	0.161	-0.0568204269038853	0.264	0.144	240	0.90450674714681	0.999890601729745	loss	172.202	152.671	180.604	144.671	-0.342	0.693	3
9650	0	unknown	chr8	22390361	22390601	-0.161	-0.0228415302669091	0.247	-0.128	240	0.962618067070241	0.999890601729745	loss	86.888	93.816	90.867	88.717	-1.338	0.26	3
9651	0	unknown	chr8	22396875	22397115	-0.193	-0.175316344272171	0.33	-0.227	240	0.712024225492797	0.999890601729745	loss	104.646	115.739	109.546	109.558	-0.876	0.424	3
9652	0	unknown	chr8	22398100	22398340	-0.448	-0.1487903667251	0.487	-0.249	240	0.767807804618854	0.999890601729745	loss	62.462	76.123	65.175	71.896	-1.797	0.207	2
9653	0	unknown	chr8	22411949	22412189	-0.743	0.559367881948747	0.299	-0.707	135	NA	NA	gain	9.986	16.55	9.978	15.259	-1.392	-0.27	1
9654	0	unknown	chr8	22412313	22412553	-0.802	0.380044433365789	0.382	-0.712	214	NA	NA	gain	12.224	20.131	12.332	18.664	-1.92	-0.237	1
9655	0	unknown	chr8	22414203	22414443	-1.188	-0.183084422871608	0.917	-0.969	240	0.826761817289426	0.999890601729745	loss	15.228	28.093	15.492	26.233	-3.48	0.173	1
9656	0	unknown	chr8	22415552	22415792	-0.525	-0.271247004948843	0.29	-0.549	240	0.586933206137545	0.999890601729745	loss	61.627	87.737	64.296	82.938	-1.094	0.116	3
9657	0	unknown	chr8	22418746	22418986	0.175	1.27645279896484	0.567	0.023	168	NA	NA	gain	20.459	16.491	20.994	15.202	-0.829	1.08	1
9658	0	unknown	chr8	22419290	22419530	-0.689	0.456203031657867	0.834	-0.766	213	NA	NA	gain	13.386	20.994	13.554	19.484	-2.104	0.621	1
9659	0	unknown	chr8	22421424	22421664	-0.356	0.00549126334779515	0.245	-0.359	240	0.99141557740199	0.999890601729745	gain	55.479	69.589	57.829	65.683	-1.124	0.167	2
9660	0	unknown	chr8	22421718	22422126	-0.756	-0.175169711505432	0.349	-0.698	408	0.767831198145376	0.999890601729745	loss	33.26	53.873	34.458	50.743	-2.037	-0.032	2
9661	0	unknown	chr8	22422703	22422943	1.407	2.90096324928186	0.426	1.649	49	NA	NA	gain	13.829	5.523	14.02	4.776	0.813	2.014	1
9662	0	unknown	chr8	22423806	22424046	-1.05	-0.333693062391879	0.365	-1.031	212	0.619000456317635	0.999890601729745	loss	23.043	46.657	23.712	43.882	-2.37	-0.411	2
9663	0	unknown	chr8	22424079	22424477	-0.805	0.145382647453594	0.691	-0.971	398	0.856731060972874	0.999890601729745	gain	18.217	29.177	18.636	27.264	-2.323	0.606	1
9664	0	unknown	chr8	22424510	22424750	-0.749	0.380279778395228	0.6	-0.646	221	NA	NA	gain	13.505	21.789	13.679	20.24	-2.925	0.17	1
9665	0	unknown	chr8	22426602	22426842	-0.403	0.582287804892315	0.307	-0.34	240	0.480467268826552	0.999890601729745	gain	19.435	25.31	19.917	23.587	-1.482	0.38	1
9666	0	unknown	chr8	22428397	22428757	-1.38	-0.279482665064531	1.344	-1.016	218	NA	NA	loss	11.847	25.16	11.936	23.445	-4.462	0.573	1
9667	0	unknown	chr8	22429161	22429401	-1.086	-0.677568450482542	0.378	-1.042	240	0.188473308058845	0.999890601729745	loss	38.948	76.811	40.442	72.55	-2.271	-0.529	2
9668	0	unknown	chr8	22429785	22430025	-0.625	0.130193069563514	0.637	-0.498	240	0.851054262946607	0.999890601729745	gain	27.358	38.016	28.25	35.667	-2.881	0.203	2
9669	0	unknown	chr8	22432089	22432329	-0.497	0.730118499965231	0.735	-0.557	228	NA	NA	gain	12.843	17.196	12.982	15.873	-2.08	0.825	1
9670	0	unknown	chr8	22438043	22438283	-0.727	-0.389881187664726	0.26	-0.709	240	0.44267456285335	0.999890601729745	loss	50.016	80.177	52.083	75.75	-1.239	-0.184	2
9671	0	unknown	chr8	22438846	22439086	-0.597	0.758364484567314	1.141	-0.96	176	NA	NA	gain	9.85	14.467	9.835	13.278	-3.017	1.448	1
9672	0	unknown	chr8	22442247	22442721	-0.943	-0.174830555951456	0.781	-0.575	474	0.802993116223181	0.999890601729745	loss	24.266	39.725	24.998	37.291	-2.851	0.147	2
9673	0	unknown	chr8	22442752	22442992	0.318	1.64981863679613	0.685	0.29	177	NA	NA	gain	13.928	11.351	14.124	10.316	-1.488	2.304	1
9675	0	unknown	chr8	22447060	22447300	-0.051	1.46838829077771	1.647	-0.14	188	NA	NA	gain	9.056	9.502	9	8.559	-2.183	3.154	1
9676	0	unknown	chr8	22449001	22449241	-2.014	-0.456033041571872	0.374	-1.969	125	NA	NA	loss	3.451	13.964	3.104	12.8	-3.578	-1.357	1
9677	0	unknown	chr8	22451194	22451434	-1.208	0.107966663820052	0.724	-1.181	207	NA	NA	gain	8.06	17.888	7.952	16.531	-2.881	0.167	1
9678	0	unknown	chr8	22451981	22452221	-0.811	-0.287553408362712	0.72	-0.591	240	0.607905762254686	0.999890601729745	loss	39.82	55.954	41.358	52.721	-2.925	0.084	2
9680	0	unknown	chr8	22458391	22458871	-0.998	0.124508500154996	0.612	-1.069	278	NA	NA	gain	12.965	22.725	13.112	21.129	-2.37	0.264	1
9681	0	unknown	chr8	22459174	22459414	-0.653	0.44172343291142	0.636	-0.827	237	NA	NA	gain	15.266	22.096	15.532	20.532	-1.807	0.831	1
9682	0	unknown	chr8	22459418	22459888	-0.932	0.282957731072731	0.355	-0.949	354	NA	NA	gain	10.783	19.864	10.816	18.41	-1.834	-0.141	1
9683	0	unknown	chr8	22459982	22460222	-0.551	0.398486961853442	0.669	-0.411	216	0.620487877693245	0.999890601729745	gain	20.478	26.986	21.014	25.181	-2.28	0.405	1
9684	0	unknown	chr8	22460642	22460882	-0.264	-0.124025273905958	0.221	-0.249	240	0.799194819428753	0.999890601729745	loss	82.903	97.261	86.675	91.992	-1.003	0.21	3
9685	0	unknown	chr8	22463194	22463434	-0.476	-0.343420989315595	0.481	-0.503	240	0.480500956841164	0.999890601729745	loss	76.351	106.022	79.783	100.321	-1.282	0.357	3
9686	0	unknown	chr8	22463522	22463762	-0.377	-0.265510446330317	0.433	-0.247	240	0.583766737474021	0.999890601729745	loss	85.929	102.893	89.858	97.346	-1.209	0.356	3
9687	0	unknown	chr8	22464044	22464284	-0.062	-0.180911970934381	0.296	-0.095	240	0.702479067311423	0.999890601729745	loss	136.483	139.532	143.033	132.179	-0.645	0.613	3
9688	0	unknown	chr8	22464359	22464599	-0.934	-0.679169332140192	0.69	-0.725	240	0.173824242953416	0.999890601729745	loss	57.281	91.818	59.725	86.817	-2.345	-0.072	3
9689	0	unknown	chr8	22464652	22464892	-0.8	-0.0677966568988502	0.35	-0.88	240	0.920601394806456	0.999890601729745	loss	25.587	42.311	26.387	39.75	-1.423	0.072	2
9690	0	unknown	chr8	22465469	22465589	0.047	0.332415765777299	0.427	-0.059	120	0.508306660305848	0.999890601729745	gain	70.955	70.816	74.108	66.85	-0.797	0.79	2
9691	0	unknown	chr8	22470468	22470708	-0.101	0.120580093979106	0.22	-0.065	240	0.80790678432658	0.999890601729745	gain	76.933	80.563	80.396	76.117	-0.855	0.296	3
9692	0	unknown	chr8	22471595	22471835	0.245	0.440986693830434	0.419	0.336	240	0.371362849219822	0.999890601729745	gain	88.932	75.348	93.017	71.158	-0.7	1.066	3
9693	0	unknown	chr8	22471838	22472078	-0.146	-0.116153260580338	0.31	-0.184	240	0.807290090835687	0.999890601729745	loss	103.981	112.031	108.846	106.033	-0.889	0.432	3
9694	0	unknown	chr8	22472311	22472551	-0.386	1.01833176636221	1.14	0.194	97	NA	NA	gain	10.958	11.474	11	10.433	-2.33	1.083	1
9695	0	unknown	chr8	22472902	22473142	-1.079	-0.375700243705353	0.268	-1.086	240	0.571285618488465	0.999890601729745	loss	23.075	48.135	23.746	45.288	-1.782	-0.543	2
9696	0	unknown	chr8	22473189	22473429	-1.067	-0.508346892151293	0.29	-1.113	240	0.381313514647565	0.999890601729745	loss	28.926	61.45	29.9	57.946	-1.547	-0.258	2
9697	0	unknown	chr8	22473522	22473762	0.042	0.433765599134634	0.331	0.055	240	0.398265416498395	0.999890601729745	gain	59.903	59.079	62.483	55.692	-0.661	0.791	2
9698	0	unknown	chr8	22474884	22475124	-0.292	-0.221401139766634	0.249	-0.36	240	0.64488534278154	0.999890601729745	loss	91.285	110.698	95.492	104.767	-0.87	0.229	3
9699	0	unknown	chr8	22475129	22475369	-0.323	0.06731367000752	0.581	-0.17	240	0.895675543131689	0.999890601729745	gain	55.875	63.392	58.246	59.792	-1.684	0.64	2
9700	0	unknown	chr8	22475814	22476054	-0.341	-0.281125387726313	0.302	-0.415	240	0.557503336744415	0.999890601729745	loss	90.893	114.691	95.079	108.563	-1.075	0.291	3
9701	0	unknown	chr8	22476064	22476304	-0.486	0.299846146648421	0.405	-0.438	240	0.673195465796452	0.999890601729745	gain	26.676	35.478	27.533	33.254	-1.331	0.225	2
9702	0	unknown	chr8	22476313	22476553	-0.093	0.981123336249319	0.373	-0.139	221	NA	NA	gain	18.495	20.157	18.928	18.688	-0.916	0.897	1
9703	0	unknown	chr8	22476644	22476884	-4.699	-2.98941125811319	0.159	-4.714	111	NA	NA	loss	0.5	13.065	0	11.946	-5.025	-4.462	1
9704	0	unknown	chr8	22477052	22477292	-0.423	0.888585526737303	0.778	-0.515	128	NA	NA	gain	11.255	14.881	11.313	13.672	-1.963	1.02	1
9705	0	unknown	chr8	22477913	22479113	-0.421	0.121557626013678	0.652	-0.298	1200	0.831538497921524	0.999890601729745	gain	41.627	51.178	43.259	48.18	-3.234	1.409	2
9706	0	unknown	chr8	22481374	22481614	-0.515	0.488893790602836	0.419	-0.569	228	0.55866451095258	0.999890601729745	gain	18.572	24.822	19.009	23.123	-1.724	0.29	1
9707	0	unknown	chr8	22481684	22481924	-1.393	-0.232803178579615	0.907	-1.53	240	NA	NA	loss	10.799	22.742	10.833	21.146	-3.165	0.103	1
9708	0	unknown	chr8	22487376	22487616	-0.114	0.426051722506593	0.265	-0.102	240	0.454773518656468	0.999890601729745	gain	45.742	47.447	47.587	44.633	-0.661	0.435	2
9709	0	unknown	chr8	22487902	22488142	-0.37	-0.302852605346635	0.408	-0.365	240	0.528106131983728	0.999890601729745	loss	91.253	111.882	95.458	105.892	-1.153	0.289	3
9710	0	unknown	chr8	22493947	22494187	-0.267	0.795999636494576	0.475	-0.142	240	NA	NA	gain	18.409	20.958	18.837	19.45	-1.795	0.408	1
9711	0	unknown	chr8	22494334	22494574	0.159	0.694387324066743	0.406	0.101	240	0.220951461540677	0.999890601729745	gain	50.309	43.599	52.392	40.975	-0.851	1.234	2
9712	0	unknown	chr8	22502171	22502411	-0.048	-0.137405181560745	0.122	-0.033	240	0.771727315355159	0.999890601729745	loss	129.682	133.234	135.879	126.192	-0.476	0.232	3
9713	0	unknown	chr8	22526488	22526728	-0.684	0.509786550358767	0.494	-0.754	177	NA	NA	gain	12.795	18.94	12.932	17.531	-1.722	0.086	1
9714	0	unknown	chr8	22547949	22549029	-0.568	0.0611685292196095	0.597	-0.514	1080	0.921546040587544	0.999890601729745	gain	34.384	46.078	35.641	43.331	-2.37	0.902	2
9715	0	unknown	chr8	22550319	22550439	-0.385	0.905007597036946	0.324	-0.34	104	NA	NA	gain	11.927	15.155	12.019	13.933	-1.321	0.194	1
9716	0	unknown	chr8	22570845	22571085	-0.114	0.436224110322521	0.41	-0.008	240	0.448705769338773	0.999890601729745	gain	45.433	46.207	47.263	43.454	-1.168	0.656	2
9717	0	unknown	chr8	22582291	22582531	-0.741	-0.199520397479433	0.553	-0.63	240	0.726681174150866	0.999890601729745	loss	37.055	55.915	38.45	52.683	-2.581	0.145	2
9718	0	unknown	chr8	22584589	22584829	-0.299	0.266256205113553	0.254	-0.271	240	0.648693800150214	0.999890601729745	gain	40.259	49.139	41.821	46.242	-1.18	0.235	2
9719	0	unknown	chr8	22675078	22675318	-0.144	-0.109712143423463	0.485	0.027	240	0.817955232695167	0.999890601729745	loss	103.375	111.062	108.208	105.112	-1.11	0.545	3
9720	0	unknown	chr8	22777639	22777879	-0.572	-0.382509701669753	0.322	-0.488	240	0.437489834946138	0.999890601729745	loss	68.896	97.152	71.942	91.888	-1.592	-0.099	3
9721	0	unknown	chr8	22785041	22785281	-0.372	0.234124535051926	0.473	-0.262	240	0.700122943774935	0.999890601729745	gain	38.259	45.317	39.717	42.608	-2.164	0.435	2
9722	0	unknown	chr8	22861922	22862162	-0.815	-0.332393737354933	0.511	-0.739	240	0.535960206442737	0.999890601729745	loss	38.326	64.115	39.788	60.479	-2.112	-0.055	2
9723	0	unknown	chr8	22862815	22863055	-0.758	-0.245536079646168	0.764	-0.43	240	0.65771167656284	0.999890601729745	loss	40.026	57.497	41.575	54.188	-2.745	0.561	2
9724	0	unknown	chr8	22863444	22863684	-0.571	-0.267712891440248	0.316	-0.451	240	0.595572696110266	0.999890601729745	loss	57.055	80.602	59.487	76.154	-1.389	-0.176	2
9725	0	unknown	chr8	22864186	22864726	-1.256	-0.460330196961336	0.86	-1.162	540	0.520604003123898	0.999890601729745	loss	19.784	41.372	20.283	38.857	-3.443	0.471	2
9726	0	unknown	chr8	22864769	22865309	-0.772	-0.440495399631237	0.602	-0.835	540	0.385211090276323	0.999890601729745	loss	49.926	81.477	51.989	76.985	-2.068	0.469	2
9727	0	unknown	chr8	22865444	22865684	-0.41	0.215304056419399	0.426	-0.527	240	0.727916196641663	0.999890601729745	gain	35.847	45.129	37.179	42.429	-1.163	0.435	2
9728	0	unknown	chr8	22868005	22868245	-1.118	-0.222431831361505	0.595	-1.324	240	0.773778171642144	0.999890601729745	loss	16.654	35.22	16.992	33.008	-1.895	0.207	1
9729	0	unknown	chr8	22872126	22872366	-1.149	-0.779920891994555	0.333	-1.123	240	0.127064128414032	0.999890601729745	loss	39.887	83.627	41.429	79.029	-2.369	-0.441	2
9730	0	unknown	chr8	22873082	22873322	-1.081	-0.38672616009505	0.305	-1.042	240	0.556964876468816	0.999890601729745	loss	23.852	48.425	24.563	45.563	-2.161	-0.613	2
9731	0	unknown	chr8	22874721	22874901	0.45	1.26386149233707	0.478	0.415	180	0.0821270414446245	0.999890601729745	gain	33.284	26.066	34.483	24.306	-0.811	1.446	2
